,x_axis,water_pdf,cultivated_pdf,pasture_pdf,tundra_pdf,wooded_tundra_pdf,boreal_forest_pdf,conifer_forest_pdf,temperate_mixed_forest_pdf,temperate_decidous_forest_pdf,grasssland_pdf,desert_pdf,savanna_pdf,tropical_wooded_pdf,tropical_forest_pdf
133,133000.0,2.979683020589795e-07,6.103505816472274e-07,1.9570946491296942e-07,2.341195313520455e-06,6.275696543808486e-44,2.524538038084104e-06,7.804480011295617e-08,2.432743562812071e-06,9.86431307496556e-07,1.7584153806581463e-07,2.3555634516795224e-07,5.62675071480511e-07,2.833399663899456e-59,1.1544964825937672e-45
134,134000.0,2.811536052204154e-07,6.10240948772569e-07,1.9571043620660948e-07,2.293015681378328e-06,1.365874597326849e-44,2.509697889779961e-06,7.804790394247341e-08,2.418085490019069e-06,9.590260612886481e-07,1.7584534247522516e-07,2.3555700959294824e-07,5.626468539220474e-07,3.7220884273303534e-60,2.6384405137752433e-46
135,135000.0,2.6515699928173517e-07,6.101298881812799e-07,1.9571136040015325e-07,2.2453180989096953e-06,2.9347020844766593e-45,2.4947780174683266e-06,7.805100478720974e-08,2.4033597714620954e-06,9.321772147587316e-07,1.7584911272043825e-07,2.35557591894354e-07,5.626175172170294e-07,4.810185496309969e-61,5.9604229268469295e-47
136,136000.0,2.4994726125244446e-07,6.100174006600847e-07,1.9571223749293343e-07,2.1981139532158133e-06,6.2247442529060344e-46,2.479780886016367e-06,7.805410264679964e-08,2.388568724392455e-06,9.058808308434965e-07,1.7585284879925291e-07,2.355580920715605e-07,5.625870615406658e-07,6.115518039687463e-62,1.3310118520921943e-47
137,137000.0,2.3549382153694437e-07,6.09903487005719e-07,1.9571306748431674e-07,2.1514140610172777e-06,1.3034167722917517e-46,2.464708961020018e-06,7.805719752087785e-08,2.37371466455387e-06,8.80132723899651e-07,1.75856550709488e-07,2.3555851012404458e-07,5.625554870748426e-07,7.64893495807636e-63,2.9380680158745667e-48
138,138000.0,2.21766784989082e-07,6.097881480249186e-07,1.9571385037370388e-07,2.105228670933883e-06,2.694321379977312e-47,2.449564708141622e-06,7.806028940907951e-08,2.3587999055925387e-06,8.549284703441602e-07,1.7586021844898232e-07,2.35558846051369e-07,5.625227940081197e-07,9.411632777804658e-64,6.410868146412303e-49
139,139000.0,2.087369491405463e-07,6.09671384534411e-07,1.9571458616052961e-07,2.0595674663537537e-06,5.498190579689346e-48,2.434350592451544e-06,7.80633783110401e-08,2.343826758471525e-06,8.302634192510279e-07,1.7586385201559463e-07,2.355590998531824e-07,5.624889825357298e-07,1.1392663458931989e-64,1.382760358975945e-49
140,140000.0,1.9637581971416822e-07,6.09553197360905e-07,1.9571527484426264e-07,2.014439568875357e-06,1.1076294167521812e-48,2.4190690777740016e-06,7.806646422639541e-08,2.3287975308896694e-06,8.061327028920705e-07,1.7586745140720354e-07,2.3555927152921933e-07,5.624540528595769e-07,1.3566938382881338e-65,2.948166949394105e-50
141,141000.0,1.8465562353582986e-07,6.094335873410817e-07,1.9571591642440566e-07,1.9698535423054653e-06,2.2027919119333138e-49,2.403722626037362e-06,7.806954715478161e-08,2.313714526705239e-06,7.825312472095914e-07,1.7587101662170766e-07,2.3555936107930027e-07,5.624180051882334e-07,1.589405552775253e-66,6.213442766719262e-51
142,142000.0,1.7354931896073855e-07,6.09312555321584e-07,1.957165109004955e-07,1.925817397195655e-06,4.324707753887868e-50,2.3883136966291195e-06,7.807262709583516e-08,2.298580045364478e-06,7.594537822093039e-07,1.7587454765702538e-07,2.3555936850333142e-07,5.623808397369385e-07,1.8318246067957147e-67,1.2944569393670367e-51
143,143000.0,1.630306039313199e-07,6.09190102159007e-07,1.9571705827210285e-07,1.8823385958993945e-06,8.381936310979831e-51,2.3728447457557977e-06,7.807570404919294e-08,2.283396381335287e-06,7.368948522623119e-07,1.7587804451109527e-07,2.3555929380130516e-07,5.62342556727596e-07,2.076965776579428e-68,2.665741237614389e-52
144,144000.0,1.530739217849359e-07,6.090662287198875e-07,1.9571755853883254e-07,1.8394240581314366e-06,1.6037484443598393e-51,2.3573182258079875e-06,7.807877801449211e-08,2.2681658235461846e-06,7.148488263054327e-07,1.758815071818756e-07,2.3555913697329958e-07,5.623031563887721e-07,2.3167068437015297e-69,5.42654550566942e-53
145,145000.0,1.4365446493008602e-07,6.089409358806944e-07,1.957180117003233e-07,1.7970801670107803e-06,3.0292313275894886e-52,2.341736584730756e-06,7.808184899137018e-08,2.252890654830753e-06,6.933099079295918e-07,1.758849356673447e-07,2.3555889801947863e-07,5.622626389556932e-07,2.5421964738578254e-70,1.0919530979246633e-53
146,146000.0,1.3474817650970834e-07,6.088142245278177e-07,1.95718417756248e-07,1.7553127755681669e-06,5.6484973698852e-53,2.326102265399633e-06,7.808491697946503e-08,2.237573151377743e-06,6.7227214534652e-07,1.758883299655007e-07,2.3555857694009235e-07,5.622210046702431e-07,2.7443748559299434e-71,2.1719988794055264e-54
147,147000.0,1.2633175016971937e-07,6.086860955575584e-07,1.9571877670631334e-07,1.7141272136987602e-06,1.0397710517752883e-53,2.31041770500239e-06,7.808798197841485e-08,2.2222155821870105e-06,6.517294412244335e-07,1.7589169007436183e-07,2.3555817373547653e-07,5.621782537809616e-07,2.9145669814301425e-72,4.2706136667656e-55
148,148000.0,1.1838262805002539e-07,6.085565498761181e-07,1.957190885502602e-07,1.6735282955404197e-06,1.889499638681084e-54,2.2946853344268303e-06,7.809104398785823e-08,2.206820208531464e-06,6.31675562383884e-07,1.7589501599196616e-07,2.3555768840605288e-07,5.621343865430408e-07,3.0450956488520724e-73,8.30034321957231e-56
149,149000.0,1.1087899711392957e-07,6.084255883995876e-07,1.9571935328786345e-07,1.6335203272577458e-06,3.389691733288757e-55,2.2789075776547753e-06,7.809410300743401e-08,2.1913892834251763e-06,6.121041493454118e-07,1.7589830771637172e-07,2.3555712095232902e-07,5.620894032183231e-07,3.129854337860199e-74,1.5946922834797831e-56
150,150000.0,1.0379978393021527e-07,6.082932120539372e-07,1.9571957091893184e-07,1.5941071152119046e-06,6.003132029933465e-56,2.263086851162474e-06,7.809715903678147e-08,2.1759250510978464e-06,5.930087257211425e-07,1.7590156524565646e-07,2.3555647137489849e-07,5.620433040752992e-07,3.164780564176488e-75,3.0285364934710765e-57
151,151000.0,9.712464802017562e-08,6.081594217750048e-07,1.9571974144330832e-07,1.5552919744961287e-06,1.0495421529603298e-56,2.247225563327607e-06,7.810021207554019e-08,2.16042974647575e-06,5.74382707442927e-07,1.759047885779183e-07,2.355557396744406e-07,5.619960893891044e-07,3.148178645540772e-76,5.685436408335791e-58
152,152000.0,9.083397387957422e-08,6.080242185084852e-07,1.957198648608697e-07,1.5170777378166555e-06,1.8114492724134604e-57,2.2313261138430907e-06,7.810326212335005e-08,2.1449055946693464e-06,5.562194118201144e-07,1.759079777112751e-07,2.3555492585172078e-07,5.619477594415163e-07,3.0808561712832165e-77,1.0550423139916717e-58
153,153000.0,8.490886178294679e-08,6.078876032099195e-07,1.9571994117152688e-07,1.4794667646988404e-06,3.0864323847269054e-58,2.21539089313787e-06,7.810630917985135e-08,2.129354810467694e-06,5.385120664205065e-07,1.7591113264386468e-07,2.3555402990759013e-07,5.618983145209526e-07,2.966058881804218e-78,1.9353121638991302e-59
154,154000.0,7.93311174748397e-08,6.077495768446826e-07,1.9571997037522475e-07,1.4424609509981578e-06,5.191485647500773e-59,2.1994222818048714e-06,7.81093532446847e-08,2.113779597839816e-06,5.212538177685173e-07,1.7591425337384478e-07,2.355530518429858e-07,5.618477549224668e-07,2.809211269807973e-79,3.509192973882936e-60
155,155000.0,7.408324084954326e-08,6.076101403879735e-07,1.957199524719423e-07,1.406061738695803e-06,8.620468079828684e-60,2.1834226500363097e-06,7.811239431749104e-08,2.0981821494431596e-06,5.044377398550398e-07,1.759173398993931e-07,2.3555199165893068e-07,5.617960809477469e-07,2.617491770803518e-80,6.28982485880514e-61
156,156000.0,6.914841371765682e-08,6.074692948248021e-07,1.9571988746169235e-07,1.3702701259586854e-06,1.4131046918129582e-60,2.1673943570665043e-06,7.811543239791166e-08,2.0825646461393027e-06,4.880568424539541e-07,1.759203922187073e-07,2.3555084935653366e-07,5.617432929051113e-07,2.3992888577482446e-81,1.1144098208101111e-61
157,157000.0,6.45104867544328e-08,6.07327041149979e-07,1.957197753445219e-07,1.3350866774436824e-06,2.286768117178063e-61,2.151339750622392e-06,7.811846748558822e-08,2.066929256517018e-06,4.72104079240693e-07,1.7592341033000497e-07,2.3554962493698951e-07,5.616893911095059e-07,2.1635953461508037e-82,1.951759874890574e-62
158,158000.0,6.015396572131383e-08,6.071833803681028e-07,1.9571961612051192e-07,1.3005115348261388e-06,3.6532064737933084e-62,2.135261166381885e-06,7.81214995801627e-08,2.051278136422848e-06,4.5657235570870647e-07,1.7592639423152368e-07,2.3554831840157882e-07,5.616343758825013e-07,1.9194014975802857e-83,3.378958957159775e-63
159,159000.0,5.6063997048439625e-08,6.070383134935488e-07,1.9571940978977731e-07,1.266544427532764e-06,5.761434230131295e-63,2.119160927440243e-06,7.812452868127739e-08,2.035613428499301e-06,4.4145453688013003e-07,1.7592934392152096e-07,2.355469297516681e-07,5.615782475522895e-07,1.6751430864320436e-84,5.7824851278268644e-64
160,160000.0,5.2226352862159255e-08,6.068918415504572e-07,1.957191563524671e-07,1.2331846836592666e-06,8.969976358338191e-64,2.1030413437846085e-06,7.812755478857501e-08,2.0199372617308042e-06,4.267434548073643e-07,1.7593225939827426e-07,2.355454589887097e-07,5.615210064536805e-07,1.4382496549135693e-85,9.781854731853107e-65
161,161000.0,4.86274155377843e-08,6.067439655727204e-07,1.957188558087643e-07,1.2004312410532685e-06,1.3786571837926902e-64,2.086904711776856e-06,7.813057790169856e-08,2.0042517509975203e-06,4.124319158627266e-07,1.7593514066008105e-07,2.3554390611424194e-07,5.61462652928099e-07,1.2148228076367984e-86,1.6356974249354522e-65
162,162000.0,4.5254161853960033e-08,6.065946866039714e-07,1.9571850815888588e-07,1.1682826585433014e-06,2.0918261016870026e-65,2.0707533136449e-06,7.81335980202914e-08,1.988558996637139e-06,3.985127078137284e-07,1.7593798770525872e-07,2.3554227112988889e-07,5.614031873235809e-07,1.0094571411520341e-87,2.7037081341647297e-66
163,163000.0,4.209414682115302e-08,6.064440056975715e-07,1.957181134030829e-07,1.136737127294969e-06,3.1332797169525054e-66,2.0545894169826e-06,7.813661514399723e-08,1.972861084014767e-06,3.849786066819554e-07,1.7594080053214465e-07,2.355405540373605e-07,5.613426099947702e-07,8.25199814490538e-89,4.417654242741491e-67
164,164000.0,3.913548725285944e-08,6.062919239165976e-07,1.9571767154164036e-07,1.1057924822756333e-06,4.6331574239585454e-67,2.038415274258395e-06,7.813962927246009e-08,1.9571600831010026e-06,3.7182238338390177e-07,1.7594357913909614e-07,2.3553875483845278e-07,5.612809213029155e-07,6.636309740328786e-90,7.135077795762683e-68
165,165000.0,3.636684514425239e-08,6.061384423338298e-07,1.9571718257487732e-07,1.075446213809338e-06,6.763309254048242e-68,2.0222331223328005e-06,7.814264040532437e-08,1.9414580480583053e-06,3.5903681015251674e-07,1.7594632352449052e-07,2.3553687353504738e-07,5.612181216158656e-07,5.250376693239348e-91,1.1391496476176796e-68
166,166000.0,3.377741091912514e-08,6.059835620317389e-07,1.9571664650314683e-07,1.0456954792040208e-06,9.746433755629924e-69,2.0060451819848874e-06,7.814564854223481e-08,1.925757016835756e-06,3.466146667385783e-07,1.7594903368672502e-07,2.3553491012911184e-07,5.611542113080666e-07,4.086491200988393e-92,1.7977857105943507e-69
167,167000.0,3.135688660216348e-08,6.058272841024741e-07,1.9571606332683597e-07,1.0165371144334372e-06,1.3865531584374545e-69,1.9898536574478675e-06,7.814865368283648e-08,1.910059010772285e-06,3.3454874639138544e-07,1.759517096242169e-07,2.3553286462269972e-07,5.610891907605584e-07,3.1290100794213132e-93,2.80459493138434e-70
168,168000.0,2.9095468969806046e-08,6.056696096478488e-07,1.9571543304636588e-07,9.879676458566126e-07,1.947294393522117e-70,1.973660735953888e-06,7.815165582677482e-08,1.8943660342084722e-06,3.228318616185981e-07,1.7595435133540336e-07,2.3553073701795016e-07,5.610230603609699e-07,2.357000341160375e-94,4.324913661569944e-71
169,169000.0,2.69838327292469e-08,6.055105397793293e-07,1.9571475566219155e-07,9.599833019580705e-07,2.6997963283779215e-71,1.9574685872881585e-06,7.81546549736956e-08,1.8786800741069898e-06,3.114568497254058e-07,1.759569588187416e-07,2.3552852731708845e-07,5.609558205035159e-07,1.746660978288664e-95,6.59264690270074e-72
170,170000.0,2.5013113771499254e-08,6.053500756180206e-07,1.9571403117480212e-07,9.325800250924912e-07,3.695172278947292e-72,1.9412793633524963e-06,7.81576511232449e-08,1.8630030996817627e-06,3.0041657813352544e-07,1.7595953207270874e-07,2.3552623552242556e-07,5.608874715889937e-07,1.2733678472388517e-96,9.933842414822494e-73
171,171000.0,2.31748925408951e-08,6.051882182946536e-07,1.957132595847207e-07,9.057534832179227e-07,4.992782874125704e-73,1.925095197738407e-06,7.816064427506922e-08,1.8473370620359265e-06,2.897039494808496e-07,1.7596207109580193e-07,2.3552386163635826e-07,5.608180140247775e-07,9.132620909381827e-98,1.479618638184057e-73
172,172000.0,2.1461177559942303e-08,6.050249689495724e-07,1.957124408925044e-07,8.794990816021375e-07,6.659704639805076e-74,1.908918205309775e-06,7.816363442881533e-08,1.8316838938086421e-06,2.793119065028629e-07,1.7596457588653832e-07,2.3552140566136925e-07,5.607474482248159e-07,6.443669705790629e-99,2.1784991606034374e-74
173,173000.0,1.986438914511213e-08,6.048603287327197e-07,1.9571157509874442e-07,8.538119744871823e-07,8.769433860701585e-75,1.892750481795263e-06,7.816662158413039e-08,1.8160455088308396e-06,2.692334366972411e-07,1.759670464434549e-07,2.3551886760002705e-07,5.60675774609627e-07,4.4726756023123565e-100,3.1705899387954485e-75
174,174000.0,1.8377343345891013e-08,6.046942988036243e-07,1.957106622040658e-07,8.286870766976951e-07,1.139967435451834e-75,1.876594103390496e-06,7.81696057406619e-08,1.800423801789937e-06,2.5946157677331924e-07,1.7596948276510885e-07,2.3551624745498602e-07,5.606029936062943e-07,3.054202436301487e-101,4.561396594207322e-76
175,175000.0,1.699323613630507e-08,6.045268803313869e-07,1.9570970220912775e-07,8.041190751790445e-07,1.462910084298525e-76,1.8604511263701108e-06,7.817258689805767e-08,1.784820647903605e-06,2.499894168883863e-07,1.7597188485007714e-07,2.3551354522898624e-07,5.60529105648463e-07,2.0517504024540452e-102,6.486802379767847e-77
176,176000.0,1.5705627885122317e-08,6.043580744946669e-07,1.9570869511462336e-07,7.80102440451865e-07,1.853305957639614e-77,1.8443235867097415e-06,7.817556505596588e-08,1.769237902602609e-06,2.408101046730077e-07,1.7597425269695684e-07,2.3551076092485378e-07,5.604541111763348e-07,1.3559620178160136e-103,9.118818620193713e-78
177,177000.0,1.4508428128057487e-08,6.041878824816682e-07,1.9570764092127982e-07,7.566314379701053e-07,2.3178264252746545e-78,1.8282134997180072e-06,7.81785402140351e-08,1.7536774012227842e-06,2.3191684904782076e-07,1.7597658630436498e-07,2.3550789454550037e-07,5.603780106366643e-07,8.815903163546445e-105,1.2671311401349944e-78
178,178000.0,1.339588066255052e-08,6.040163054901253e-07,1.9570653962985827e-07,7.337001393702035e-07,2.8616663575573933e-79,1.8121228596785579e-06,7.818151237191415e-08,1.7381409587061793e-06,2.2330292383447763e-07,1.7597888567093853e-07,2.3550494609392365e-07,5.603008044827541e-07,5.638744115914064e-106,1.740522441155038e-79
179,179000.0,1.2362548983066858e-08,6.038433447272892e-07,1.9570539124115389e-07,7.113024335995788e-07,3.4878788037533494e-80,1.796053639502246e-06,7.818448152925226e-08,1.7226303693114131e-06,2.1496167116361242e-07,1.7598115079533448e-07,2.35501915573207e-07,5.602224931744507e-07,3.548086931919911e-107,2.363266871108354e-80
180,180000.0,1.1403302072373888e-08,6.036690014099137e-07,1.9570419575599584e-07,6.894320379131501e-07,4.1967014358865256e-81,1.7800077903894621e-06,7.818744768569901e-08,1.7071474063332619e-06,2.0688650468292205e-07,1.7598338167622984e-07,2.354988029865196e-07,5.601430771781392e-07,2.196354338440268e-108,3.1719109292441123e-81
181,181000.0,1.0513300561886867e-08,6.034932767642405e-07,1.9570295317524726e-07,6.680825087271334e-07,4.984929965014886e-82,1.7639872415026892e-06,7.81904108409043e-08,1.6916938218315134e-06,1.9907091256862833e-07,1.7598557831232156e-07,2.3549560833711653e-07,5.600625569667398e-07,1.3375402189561988e-109,4.208276591378637e-82
182,182000.0,9.687983271946553e-09,6.033161720259852e-07,1.9570166349980535e-07,6.472472523199484e-07,5.8454015270409466e-83,1.7479938996493084e-06,7.819337099451835e-08,1.676271346369107e-06,1.9150846034377176e-07,1.7598774070232664e-07,2.354923316283385e-07,5.599809330197021e-07,8.013229527376518e-111,5.519028616573616e-83
183,183000.0,8.923054140792197e-09,6.031376884403227e-07,1.9570032673060123e-07,6.269195353705865e-07,6.766653468723775e-84,1.7320296489746978e-06,7.819632814619179e-08,1.6608816887595824e-06,1.841927935069415e-07,1.7598986884498202e-07,2.3548897286361214e-07,5.598982058230008e-07,4.722854919048012e-112,7.154776833266655e-84
184,184000.0,8.214469549023389e-09,6.029578272618726e-07,1.9569894286860009e-07,6.070924953253509e-07,7.732818618675846e-85,1.716096350665651e-06,7.819928229557555e-08,1.6455265358238433e-06,1.7711763997520473e-07,1.7599196273904458e-07,2.3548553204644974e-07,5.598143758691308e-07,2.7384064940993257e-113,9.168633541383121e-85
185,185000.0,7.558426044502366e-09,6.027765897546849e-07,1.9569751191480107e-07,5.877591505844473e-07,8.723806231555044e-86,1.700195842664141e-06,7.820223344232092e-08,1.6302075521562496e-06,1.7027681234512902e-07,1.7599402238329134e-07,2.3548200918044943e-07,5.597294436571023e-07,1.5620233319072322e-114,1.1614170952408098e-85
186,186000.0,6.951348470932636e-09,6.025939771922243e-07,1.9569603387023733e-07,5.689124105004282e-07,9.715798469056993e-87,1.6843299393914493e-06,7.820518158607953e-08,1.6149263799000429e-06,1.6366420997592541e-07,1.7599604777651922e-07,2.3547840426929506e-07,5.596434096924358e-07,8.765433645441186e-116,1.4542761782522139e-86
187,187000.0,6.389878501756868e-09,6.02409990857356e-07,1.9569450873597604e-07,5.505450851810527e-07,1.0682066685929514e-87,1.6685004314826745e-06,7.820812672650335e-08,1.5996846385321055e-06,1.5727382089884534e-07,1.7599803891754518e-07,2.3547471731675635e-07,5.595562744871574e-07,4.8389995927995815e-117,1.8000337282124353e-87
188,188000.0,5.870863579544537e-09,6.022246320423309e-07,1.9569293651311833e-07,5.326498950896644e-07,1.159408211065735e-88,1.6527090855316325e-06,7.821106886324471e-08,1.5844839246570525e-06,1.5109972355707493e-07,1.7599999580520609e-07,2.354709483266886e-07,5.594680385597932e-07,2.6280526036749202e-118,2.2023658891079456e-88
189,189000.0,5.391346259683907e-09,6.020379020487696e-07,1.9569131720279932e-07,5.152194804367279e-07,1.2422864795181215e-89,1.6369576438461511e-06,7.821400799595631e-08,1.56932581181064e-06,1.4513608838045685e-07,1.760019184383589e-07,2.3546709730303295e-07,5.593787024353645e-07,1.404134827468725e-119,2.6636268112517367e-89
190,190000.0,4.948553955950913e-09,6.018498021876477e-07,1.956896508061881e-07,4.982464103566816e-07,1.3140486527049391e-90,1.6212478242137588e-06,7.821694412429113e-08,1.5542118502724916e-06,1.3937717919945427e-07,1.7600380681588061e-07,2.3546316424981628e-07,5.592882666453823e-07,7.3803992893207636e-121,3.1844347909445796e-90
191,191000.0,4.539889084394598e-09,6.016603337792807e-07,1.9568793732448785e-07,4.817231918648147e-07,1.3721621386500557e-91,1.6055813196777668e-06,7.821987724790255e-08,1.5391435668881114e-06,1.3381735450283648e-07,1.760056609366681e-07,2.3545914917115116e-07,5.591967317278429e-07,3.816341187726381e-122,3.7632790175148687e-91
192,192000.0,4.162919600951294e-09,6.01469498153308e-07,1.9568617675893564e-07,4.656422785893682e-07,1.4145024968287246e-92,1.5899597983237276e-06,7.822280736644425e-08,1.5241224649001816e-06,1.2845106854363027e-07,1.760074807996383e-07,2.3545505207123596e-07,5.591040982272213e-07,1.9413812007101563e-123,4.396180895203981e-92
193,193000.0,3.815369927273595e-09,6.012772966486777e-07,1.9568436911080256e-07,4.499960792745754e-07,1.4394822193387092e-93,1.5743849030762644e-06,7.822573447957032e-08,1.509150023789102e-06,1.232728722979246e-07,1.760092664037282e-07,2.3545087295435466e-07,5.590103666944664e-07,9.715624792611207e-125,5.076445952474093e-93
194,194000.0,3.4951122584311193e-09,6.010837306136311e-07,1.9568251438139366e-07,4.3477696605086865e-07,1.446149497722064e-94,1.5588582515062473e-06,7.822865858693514e-08,1.4942276991227588e-06,1.1827741428116278e-07,1.760110177478947e-07,2.3544661182487702e-07,5.58915537686996e-07,4.783292493205815e-126,5.794541204932792e-94
195,195000.0,3.200158245402763e-09,6.008888014056863e-07,1.95680612572048e-07,4.199772824689513e-07,1.4342484105382084e-95,1.5433814356482892e-06,7.823157968819347e-08,1.4793569224154807e-06,1.1345944122657747e-07,1.760127348311148e-07,2.3544226868725846e-07,5.588196117686906e-07,2.3167513856940355e-127,6.538128031663961e-95
196,196000.0,2.9286510446316104e-09,6.006925103916228e-07,1.9567866368413865e-07,4.0558935129491765e-07,1.4042352259773876e-96,1.5279560218285452e-06,7.823449778300037e-08,1.4645391009961515e-06,1.0881379863045082e-07,1.7601441765238545e-07,2.3543784354604014e-07,5.587225895098877e-07,1.1038961376857494e-128,7.292272056940071e-96
197,197000.0,2.6788577263477685e-09,6.004948589474656e-07,1.9567666771907258e-07,3.91605482064082e-07,1.3572493717965962e-97,1.5125835505027676e-06,7.823741287101131e-08,1.4497756178854413e-06,1.0433543116889071e-07,1.7601606621072357e-07,2.3543333640584886e-07,5.586244714873772e-07,5.174558313262456e-130,8.039839542846341e-97
198,198000.0,2.449162032877757e-09,6.002958484584692e-07,1.9567462467829082e-07,3.780179783916203e-07,1.2950416474396562e-98,1.49726553610459e-06,7.824032495188208e-08,1.4350678316821073e-06,1.0001938299081928e-07,1.760176805051662e-07,2.354287472713971e-07,5.585252582843945e-07,2.386242884366367e-131,8.762075205218874e-98
199,199000.0,2.2380574777461367e-09,6.000954803191006e-07,1.9567253456326832e-07,3.648191450385746e-07,1.2198659834002173e-99,1.4820034669039985e-06,7.824323402526878e-08,1.4204170764583235e-06,9.586079789186082e-08,1.7601926053477028e-07,2.354240761474831e-07,5.58424950490615e-07,1.0825607986610031e-132,9.43934040699455e-99
